2026-08-30T06:04:35Z 96, 2398, [N/A], 61.13, 71 | 112153 827
2026-08-30T06:04:40Z 96, 2405, [N/A], 54.80, 71 | 112172 827
2026-08-30T06:04:45Z 96, 2398, [N/A], 62.46, 74 | 112172 827
2026-08-30T06:04:50Z 96, 2398, [N/A], 63.78, 75 | 112173 827
2026-08-30T06:04:55Z 96, 2398, [N/A], 57.18, 77 | 112193 827
2026-08-30T06:05:00Z 96, 2398, [N/A], 66.97, 76 | 112173 827
2026-08-30T06:05:05Z 96, 2398, [N/A], 66.98, 73 | 112161 827
2026-08-30T06:05:10Z 96, 2398, [N/A], 65.87, 70 | 112182 827
2026-08-30T06:05:15Z 96, 2398, [N/A], 59.33, 75 | 112179 827
2026-08-30T06:05:20Z 96, 2398, [N/A], 59.66, 74 | 112171 827
2026-08-30T06:05:25Z 96, 2398, [N/A], 54.77, 72 | 112172 827
2026-08-30T06:05:31Z 96, 2398, [N/A], 61.42, 75 | 112187 827
2026-08-30T06:05:36Z 96, 2398, [N/A], 61.49, 75 | 112183 827
2026-08-30T06:05:41Z 96, 2398, [N/A], 55.56, 71 | 112163 827
2026-08-30T06:05:46Z 96, 2398, [N/A], 62.42, 77 | 112179 827
2026-08-30T06:05:51Z 96, 2405, [N/A], 62.39, 76 | 112205 827
2026-08-30T06:05:56Z 96, 2405, [N/A], 48.29, 71 | 112180 827
2026-08-30T06:06:01Z 96, 2398, [N/A], 66.67, 77 | 112190 827
2026-08-30T06:06:06Z 96, 2398, [N/A], 65.78, 75 | 112178 827
2026-08-30T06:06:11Z 96, 2398, [N/A], 55.07, 71 | 112180 827
2026-08-30T06:06:16Z 96, 2398, [N/A], 65.56, 71 | 112175 827
2026-08-30T06:06:21Z 96, 2398, [N/A], 62.46, 72 | 112202 827
2026-08-30T06:06:26Z 96, 2398, [N/A], 59.61, 71 | 112197 827
2026-08-30T06:06:32Z 96, 2398, [N/A], 65.04, 72 | 112216 827
2026-08-30T06:06:37Z 96, 2398, [N/A], 59.63, 72 | 112184 827
2026-08-30T06:06:42Z 96, 2392, [N/A], 54.01, 74 | 112173 827
2026-08-30T06:06:47Z 96, 2398, [N/A], 61.32, 74 | 112180 827
2026-08-30T06:06:52Z 96, 2398, [N/A], 61.40, 72 | 112161 827
2026-08-30T06:06:57Z 96, 2392, [N/A], 55.70, 71 | 112151 827
2026-08-30T06:07:02Z 96, 2398, [N/A], 67.01, 70 | 112157 827
2026-08-30T06:07:07Z 96, 2398, [N/A], 63.53, 72 | 112174 827
2026-08-30T06:07:12Z 96, 2398, [N/A], 58.27, 71 | 112167 827
2026-08-30T06:07:17Z 96, 2398, [N/A], 65.18, 72 | 112182 827
2026-08-30T06:07:23Z 96, 2398, [N/A], 66.99, 71 | 112163 827
2026-08-30T06:07:28Z 96, 2398, [N/A], 65.71, 71 | 112154 827
2026-08-30T06:07:33Z 96, 2398, [N/A], 60.81, 70 | 112170 827
2026-08-30T06:07:38Z 96, 2398, [N/A], 60.20, 73 | 112169 827
2026-08-30T06:07:43Z 96, 2398, [N/A], 52.06, 71 | 112177 827
2026-08-30T06:07:48Z 96, 2398, [N/A], 66.54, 76 | 112161 827
2026-08-30T06:07:53Z 96, 2398, [N/A], 60.04, 72 | 112173 827
2026-08-30T06:07:58Z 96, 2392, [N/A], 54.67, 71 | 112201 827
2026-08-30T06:08:03Z 96, 2398, [N/A], 62.28, 76 | 112178 827
2026-08-30T06:08:08Z 96, 2398, [N/A], 65.63, 72 | 112162 827
2026-08-30T06:08:13Z 96, 2398, [N/A], 49.98, 71 | 112189 827
2026-08-30T06:08:18Z 96, 2398, [N/A], 66.69, 77 | 112195 827
2026-08-30T06:08:23Z 96, 2398, [N/A], 66.98, 77 | 112211 827
2026-08-30T06:08:28Z 96, 2398, [N/A], 66.19, 76 | 112200 827
2026-08-30T06:08:33Z 96, 2398, [N/A], 58.35, 72 | 112203 827
2026-08-30T06:08:39Z 96, 2398, [N/A], 58.12, 72 | 112184 827
2026-08-30T06:08:44Z 96, 2398, [N/A], 50.94, 70 | 112186 827
2026-08-30T06:08:49Z 96, 2398, [N/A], 61.38, 73 | 112210 827
2026-08-30T06:08:54Z 96, 2398, [N/A], 60.57, 71 | 112185 827
2026-08-30T06:08:59Z 96, 2392, [N/A], 54.93, 72 | 112192 827
2026-08-30T06:09:04Z 96, 2405, [N/A], 62.96, 72 | 112199 827
2026-08-30T06:09:09Z 96, 2398, [N/A], 62.43, 74 | 112177 827
2026-08-30T06:09:14Z 96, 2392, [N/A], 48.76, 71 | 112179 827
2026-08-30T06:09:19Z 96, 2398, [N/A], 66.06, 77 | 112198 827
2026-08-30T06:09:24Z 96, 2398, [N/A], 66.56, 74 | 112149 827
2026-08-30T06:09:29Z 96, 2398, [N/A], 61.98, 71 | 112161 827
2026-08-30T06:09:34Z 96, 2398, [N/A], 60.93, 71 | 112173 827
2026-08-30T06:09:40Z 96, 2398, [N/A], 63.16, 73 | 112169 827
2026-08-30T06:09:45Z 96, 2398, [N/A], 57.51, 71 | 112145 827
2026-08-30T06:09:50Z 96, 2398, [N/A], 60.08, 74 | 112140 827
2026-08-30T06:09:55Z 96, 2398, [N/A], 60.74, 73 | 112147 827
2026-08-30T06:10:00Z 96, 2392, [N/A], 54.05, 71 | 112157 827
2026-08-30T06:10:05Z 96, 2398, [N/A], 62.43, 72 | 112175 827
2026-08-30T06:10:10Z 96, 2398, [N/A], 61.62, 72 | 112163 827
2026-08-30T06:10:15Z 96, 2392, [N/A], 50.18, 71 | 112164 827
2026-08-30T06:10:20Z 96, 2398, [N/A], 65.97, 72 | 112149 827
2026-08-30T06:10:25Z 96, 2398, [N/A], 66.88, 72 | 112164 827
2026-08-30T06:10:30Z 96, 2392, [N/A], 55.36, 71 | 112174 827
2026-08-30T06:10:35Z 96, 2398, [N/A], 64.78, 74 | 112181 827
2026-08-30T06:10:40Z 96, 2398, [N/A], 63.75, 70 | 112179 827
2026-08-30T06:10:45Z 96, 2398, [N/A], 66.19, 77 | 112179 827
2026-08-30T06:10:51Z 96, 2398, [N/A], 63.10, 77 | 112174 827
2026-08-30T06:10:56Z 96, 2398, [N/A], 59.75, 70 | 112189 827
2026-08-30T06:11:01Z 96, 2398, [N/A], 55.86, 72 | 112168 827
2026-08-30T06:11:06Z 96, 2405, [N/A], 60.23, 76 | 112170 827
2026-08-30T06:11:11Z 96, 2398, [N/A], 66.72, 71 | 112185 827
2026-08-30T06:11:16Z 96, 2392, [N/A], 54.21, 71 | 112197 827
2026-08-30T06:11:21Z 96, 2398, [N/A], 62.65, 71 | 112177 827
2026-08-30T06:11:26Z 96, 2398, [N/A], 63.66, 77 | 112174 827
2026-08-30T06:11:31Z 96, 2398, [N/A], 58.00, 77 | 112152 827
2026-08-30T06:11:36Z 96, 2398, [N/A], 67.27, 77 | 112165 827
2026-08-30T06:11:41Z 96, 2398, [N/A], 68.00, 77 | 112162 827
2026-08-30T06:11:47Z 96, 2398, [N/A], 66.94, 73 | 112188 827
2026-08-30T06:11:52Z 96, 2398, [N/A], 67.49, 71 | 112199 827
2026-08-30T06:11:57Z 96, 2398, [N/A], 58.80, 74 | 112185 827
2026-08-30T06:12:02Z 96, 2398, [N/A], 59.62, 72 | 112172 827
2026-08-30T06:12:07Z 96, 2398, [N/A], 60.93, 72 | 112182 827
2026-08-30T06:12:12Z 96, 2398, [N/A], 59.48, 76 | 112184 827
2026-08-30T06:12:17Z 96, 2392, [N/A], 54.09, 77 | 112170 827
2026-08-30T06:12:22Z 96, 2398, [N/A], 61.91, 72 | 112176 827
2026-08-30T06:12:27Z 96, 2398, [N/A], 62.36, 77 | 112164 827
2026-08-30T06:12:32Z 96, 2398, [N/A], 55.67, 72 | 112186 827
2026-08-30T06:12:37Z 96, 2398, [N/A], 66.11, 75 | 112169 827
2026-08-30T06:12:42Z 96, 2398, [N/A], 66.73, 72 | 112183 827
2026-08-30T06:12:47Z 96, 2398, [N/A], 65.90, 72 | 112180 827
2026-08-30T06:12:52Z 96, 2398, [N/A], 58.94, 76 | 112194 827
2026-08-30T06:12:58Z 96, 2398, [N/A], 61.79, 72 | 112193 827
2026-08-30T06:13:03Z 96, 2392, [N/A], 61.32, 76 | 112159 827
2026-08-30T06:13:08Z 96, 2398, [N/A], 61.04, 71 | 112173 827
2026-08-30T06:13:13Z 96, 2398, [N/A], 61.78, 71 | 112205 827
2026-08-30T06:13:18Z 96, 2398, [N/A], 57.61, 71 | 112177 827
2026-08-30T06:13:23Z 96, 2398, [N/A], 62.23, 73 | 112182 827
2026-08-30T06:13:28Z 96, 2398, [N/A], 61.86, 71 | 112180 827
2026-08-30T06:13:33Z 96, 2398, [N/A], 56.56, 72 | 112174 827
2026-08-30T06:13:38Z 96, 2398, [N/A], 64.80, 74 | 112166 827
2026-08-30T06:13:43Z 96, 2398, [N/A], 67.14, 72 | 112185 827
2026-08-30T06:13:48Z 96, 2398, [N/A], 64.25, 77 | 112173 827
2026-08-30T06:13:53Z 96, 2398, [N/A], 63.82, 73 | 112173 827
2026-08-30T06:13:59Z 96, 2405, [N/A], 62.11, 77 | 112170 827
2026-08-30T06:14:04Z 96, 2392, [N/A], 78.66, 76 | 112187 827
2026-08-30T06:14:09Z 96, 2398, [N/A], 64.78, 70 | 112200 827
2026-08-30T06:14:14Z 96, 2398, [N/A], 35.26, 68 | 112183 827
2026-08-30T06:14:19Z 96, 2398, [N/A], 32.22, 67 | 112168 827
2026-08-30T06:14:24Z 96, 2392, [N/A], 52.12, 72 | 112169 827
2026-08-30T06:14:29Z 96, 2392, [N/A], 55.73, 68 | 112171 827
2026-08-30T06:14:34Z 96, 2398, [N/A], 47.97, 69 | 112177 827
2026-08-30T06:14:39Z 96, 2398, [N/A], 60.46, 69 | 112153 827
2026-08-30T06:14:44Z 96, 2392, [N/A], 58.89, 70 | 112164 827
2026-08-30T06:14:49Z 96, 2385, [N/A], 69.48, 70 | 112153 827
2026-08-30T06:14:54Z 96, 2392, [N/A], 67.29, 73 | 112174 827
2026-08-30T06:14:59Z 96, 2398, [N/A], 64.01, 74 | 112167 827
2026-08-30T06:15:05Z 96, 2392, [N/A], 57.83, 70 | 112144 827
2026-08-30T06:15:10Z 96, 2398, [N/A], 67.61, 74 | 112158 827
2026-08-30T06:15:15Z 96, 2398, [N/A], 67.34, 72 | 112180 827
2026-08-30T06:15:20Z 96, 2398, [N/A], 65.89, 71 | 112148 827
2026-08-30T06:15:25Z 96, 2398, [N/A], 67.93, 72 | 112173 827
2026-08-30T06:15:30Z 96, 2398, [N/A], 70.93, 77 | 112158 827
2026-08-30T06:15:35Z 96, 2398, [N/A], 66.72, 73 | 112173 827
2026-08-30T06:15:40Z 96, 2392, [N/A], 59.79, 71 | 112191 827
2026-08-30T06:15:45Z 96, 2398, [N/A], 72.90, 77 | 112172 827
2026-08-30T06:15:50Z 96, 2398, [N/A], 75.67, 77 | 112182 827
2026-08-30T06:15:55Z 96, 2398, [N/A], 74.58, 73 | 112175 827
2026-08-30T06:16:00Z 96, 2398, [N/A], 74.11, 74 | 112174 827
2026-08-30T06:16:05Z 96, 2392, [N/A], 79.68, 77 | 112181 827
2026-08-30T06:16:10Z 96, 2398, [N/A], 30.53, 68 | 112198 827
2026-08-30T06:16:16Z 96, 2398, [N/A], 30.13, 67 | 112193 827
2026-08-30T06:16:21Z 96, 2398, [N/A], 56.76, 74 | 112172 827
2026-08-30T06:16:26Z 96, 2398, [N/A], 57.35, 73 | 112184 827
2026-08-30T06:16:31Z 96, 2398, [N/A], 60.47, 71 | 112156 827
2026-08-30T06:16:36Z 96, 2392, [N/A], 60.64, 70 | 112169 827
2026-08-30T06:16:41Z 96, 2398, [N/A], 53.12, 70 | 112202 827
2026-08-30T06:16:46Z 96, 2398, [N/A], 62.99, 76 | 112207 827
2026-08-30T06:16:51Z 96, 2398, [N/A], 66.21, 71 | 112182 827
2026-08-30T06:16:56Z 96, 2392, [N/A], 57.72, 71 | 112168 827
2026-08-30T06:17:01Z 96, 2398, [N/A], 67.65, 73 | 112173 827
2026-08-30T06:17:06Z 96, 2398, [N/A], 67.80, 74 | 112158 827
2026-08-30T06:17:11Z 96, 2398, [N/A], 67.59, 77 | 112161 827
2026-08-30T06:17:17Z 96, 2372, [N/A], 68.66, 72 | 112165 827
2026-08-30T06:17:22Z 96, 2398, [N/A], 71.92, 77 | 112162 827
2026-08-30T06:17:27Z 96, 2398, [N/A], 67.13, 73 | 112160 827
2026-08-30T06:17:32Z 96, 2392, [N/A], 68.46, 70 | 112168 827
2026-08-30T06:17:37Z 96, 2398, [N/A], 66.95, 77 | 112143 827
2026-08-30T06:17:42Z 96, 2398, [N/A], 71.21, 77 | 112157 827
2026-08-30T06:17:47Z 96, 2398, [N/A], 73.74, 78 | 112170 827
2026-08-30T06:17:52Z 96, 2398, [N/A], 74.03, 78 | 112164 827
2026-08-30T06:17:57Z 96, 2398, [N/A], 81.11, 74 | 112162 827
2026-08-30T06:18:02Z 96, 2392, [N/A], 80.78, 76 | 112182 827
2026-08-30T06:18:07Z 96, 2398, [N/A], 30.51, 68 | 112196 827
2026-08-30T06:18:12Z 96, 2398, [N/A], 30.21, 67 | 112178 827
2026-08-30T06:18:17Z 96, 2398, [N/A], 56.09, 71 | 112175 827
2026-08-30T06:18:22Z 96, 2398, [N/A], 58.91, 69 | 112172 827
2026-08-30T06:18:27Z 96, 2398, [N/A], 60.01, 71 | 112168 827
2026-08-30T06:18:32Z 96, 2398, [N/A], 61.94, 72 | 112173 827
2026-08-30T06:18:37Z 96, 2392, [N/A], 50.81, 69 | 112205 827
2026-08-30T06:18:43Z 96, 2405, [N/A], 64.23, 72 | 112199 827
2026-08-30T06:18:48Z 96, 2392, [N/A], 64.84, 72 | 112162 827
2026-08-30T06:18:53Z 96, 2398, [N/A], 60.66, 73 | 112168 827
2026-08-30T06:18:58Z 96, 2398, [N/A], 67.77, 70 | 112196 827
2026-08-30T06:19:03Z 96, 2398, [N/A], 67.77, 72 | 112184 827
2026-08-30T06:19:08Z 96, 2398, [N/A], 67.39, 72 | 112172 827
2026-08-30T06:19:13Z 96, 2398, [N/A], 77.03, 72 | 112177 827
2026-08-30T06:19:18Z 96, 2398, [N/A], 71.98, 77 | 112190 827
2026-08-30T06:19:23Z 96, 2398, [N/A], 67.18, 72 | 112190 827
2026-08-30T06:19:28Z 96, 2398, [N/A], 71.61, 77 | 112180 827
2026-08-30T06:19:33Z 96, 2392, [N/A], 77.02, 71 | 112167 827
2026-08-30T06:19:38Z 96, 2398, [N/A], 71.83, 75 | 112158 827
2026-08-30T06:19:44Z 96, 2398, [N/A], 67.52, 72 | 112173 827
2026-08-30T06:19:49Z 96, 2398, [N/A], 67.82, 73 | 112165 827
2026-08-30T06:19:54Z 96, 2398, [N/A], 67.12, 76 | 112166 827
2026-08-30T06:19:59Z 96, 2392, [N/A], 80.98, 74 | 112176 827
2026-08-30T06:20:04Z 96, 2398, [N/A], 30.26, 68 | 112168 827
2026-08-30T06:20:09Z 96, 2398, [N/A], 56.27, 73 | 112150 827
2026-08-30T06:20:14Z 96, 2398, [N/A], 55.78, 71 | 112161 827
2026-08-30T06:20:19Z 96, 2398, [N/A], 59.51, 72 | 112169 827
2026-08-30T06:20:24Z 96, 2398, [N/A], 60.97, 74 | 112129 827
2026-08-30T06:20:29Z 96, 2398, [N/A], 63.74, 73 | 112155 827
2026-08-30T06:20:34Z 96, 2398, [N/A], 63.38, 73 | 112176 827
2026-08-30T06:20:39Z 96, 2398, [N/A], 62.99, 71 | 112164 827
2026-08-30T06:20:44Z 96, 2392, [N/A], 64.34, 72 | 112167 827
2026-08-30T06:20:49Z 96, 2398, [N/A], 68.15, 72 | 112164 827
2026-08-30T06:20:55Z 96, 2398, [N/A], 68.01, 72 | 112158 827
2026-08-30T06:21:00Z 96, 2398, [N/A], 67.00, 72 | 112179 827
2026-08-30T06:21:05Z 96, 2392, [N/A], 48.05, 70 | 112185 827
2026-08-30T06:21:10Z 96, 2398, [N/A], 68.50, 71 | 112177 827
2026-08-30T06:21:15Z 96, 2398, [N/A], 72.28, 76 | 112178 827
2026-08-30T06:21:20Z 96, 2398, [N/A], 70.09, 71 | 112201 827
2026-08-30T06:21:25Z 96, 2398, [N/A], 69.77, 72 | 112192 827
2026-08-30T06:21:30Z 96, 2398, [N/A], 68.14, 74 | 112190 827
2026-08-30T06:21:35Z 96, 2398, [N/A], 67.96, 72 | 112194 827
2026-08-30T06:21:40Z 96, 2398, [N/A], 67.14, 72 | 112168 827
2026-08-30T06:21:45Z 96, 2405, [N/A], 64.51, 71 | 112167 827
2026-08-30T06:21:50Z 96, 2392, [N/A], 81.15, 76 | 112176 827
2026-08-30T06:21:55Z 96, 2398, [N/A], 46.80, 70 | 112200 827
2026-08-30T06:22:00Z 96, 2398, [N/A], 30.21, 68 | 112177 827
2026-08-30T06:22:05Z 96, 2398, [N/A], 58.70, 74 | 112172 827
2026-08-30T06:22:11Z 96, 2398, [N/A], 55.83, 73 | 112170 827
2026-08-30T06:22:16Z 95, 2392, [N/A], 63.53, 71 | 112191 827
2026-08-30T06:22:21Z 96, 2398, [N/A], 59.45, 74 | 112181 827
2026-08-30T06:22:26Z 96, 2398, [N/A], 63.50, 72 | 112182 827
2026-08-30T06:22:31Z 96, 2398, [N/A], 63.97, 70 | 112169 827
2026-08-30T06:22:36Z 96, 2398, [N/A], 67.96, 77 | 112180 827
2026-08-30T06:22:41Z 96, 2398, [N/A], 63.77, 72 | 112189 827
2026-08-30T06:22:46Z 96, 2398, [N/A], 67.55, 72 | 112162 827
2026-08-30T06:22:51Z 96, 2398, [N/A], 67.68, 73 | 112186 827
2026-08-30T06:22:56Z 96, 2398, [N/A], 67.63, 77 | 112181 827
2026-08-30T06:23:01Z 96, 2398, [N/A], 48.11, 72 | 112187 827
2026-08-30T06:23:07Z 96, 2398, [N/A], 71.25, 72 | 112184 827
2026-08-30T06:23:12Z 96, 2398, [N/A], 68.91, 77 | 112173 827
2026-08-30T06:23:17Z 96, 2398, [N/A], 72.04, 72 | 112178 827
2026-08-30T06:23:22Z 96, 2405, [N/A], 67.84, 77 | 112174 827
2026-08-30T06:23:27Z 96, 2398, [N/A], 67.99, 72 | 112205 827
2026-08-30T06:23:32Z 96, 2398, [N/A], 68.14, 72 | 112189 827
2026-08-30T06:23:37Z 96, 2398, [N/A], 67.59, 71 | 112177 827
2026-08-30T06:23:42Z 96, 2398, [N/A], 68.71, 78 | 112162 827
2026-08-30T06:23:47Z 96, 2392, [N/A], 79.53, 75 | 112205 827
2026-08-30T06:23:52Z 96, 2398, [N/A], 30.35, 68 | 112171 827
2026-08-30T06:23:57Z 96, 2392, [N/A], 55.57, 70 | 112171 827
2026-08-30T06:24:02Z 96, 2398, [N/A], 58.77, 71 | 112175 827
2026-08-30T06:24:07Z 96, 2398, [N/A], 48.20, 70 | 112167 827
2026-08-30T06:24:12Z 96, 2398, [N/A], 59.21, 71 | 112194 827
2026-08-30T06:24:18Z 96, 2398, [N/A], 59.48, 69 | 112190 827
2026-08-30T06:24:23Z 96, 2372, [N/A], 68.40, 71 | 112176 827
2026-08-30T06:24:28Z 96, 2398, [N/A], 66.20, 75 | 112177 827
2026-08-30T06:24:33Z 96, 2398, [N/A], 63.35, 73 | 112186 827
2026-08-30T06:24:38Z 96, 2392, [N/A], 58.91, 76 | 112177 827
2026-08-30T06:24:43Z 96, 2398, [N/A], 67.63, 72 | 112193 827
2026-08-30T06:24:48Z 96, 2398, [N/A], 67.38, 71 | 112195 827
2026-08-30T06:24:53Z 96, 2392, [N/A], 65.34, 71 | 112192 827
2026-08-30T06:24:58Z 96, 2405, [N/A], 67.94, 77 | 112191 827
2026-08-30T06:25:03Z 96, 2398, [N/A], 71.32, 73 | 112207 827
2026-08-30T06:25:08Z 96, 2398, [N/A], 67.17, 74 | 112196 827
2026-08-30T06:25:13Z 96, 2398, [N/A], 62.36, 77 | 112225 827
2026-08-30T06:25:18Z 96, 2398, [N/A], 74.46, 78 | 112235 827
2026-08-30T06:25:23Z 96, 2398, [N/A], 76.03, 78 | 112221 827
2026-08-30T06:25:28Z 96, 2398, [N/A], 74.21, 78 | 112209 827
2026-08-30T06:25:34Z 96, 2398, [N/A], 75.36, 78 | 112197 827
2026-08-30T06:25:39Z 96, 2392, [N/A], 79.80, 77 | 112192 827
2026-08-30T06:25:44Z 96, 2398, [N/A], 81.68, 78 | 112188 827
2026-08-30T06:25:49Z 96, 2398, [N/A], 30.30, 68 | 112189 827
2026-08-30T06:25:54Z 0, 2398, [N/A], 17.88, 64 | 112195 827
2026-08-30T06:25:59Z 96, 2398, [N/A], 55.94, 70 | 112168 827
2026-08-30T06:26:04Z 96, 2392, [N/A], 51.34, 70 | 112160 827
2026-08-30T06:26:09Z 96, 2398, [N/A], 61.14, 71 | 112162 827
2026-08-30T06:26:14Z 96, 2392, [N/A], 58.94, 72 | 112153 827
2026-08-30T06:26:19Z 96, 2392, [N/A], 50.08, 70 | 112149 827
2026-08-30T06:26:24Z 96, 2398, [N/A], 67.18, 75 | 112154 827
2026-08-30T06:26:29Z 96, 2398, [N/A], 62.56, 72 | 112156 827
2026-08-30T06:26:34Z 96, 2405, [N/A], 57.54, 70 | 112163 827
2026-08-30T06:26:40Z 96, 2398, [N/A], 67.25, 72 | 112159 827
2026-08-30T06:26:45Z 96, 2398, [N/A], 67.33, 70 | 112172 827
2026-08-30T06:26:50Z 96, 2398, [N/A], 67.21, 74 | 112167 827
2026-08-30T06:26:55Z 96, 2398, [N/A], 66.26, 72 | 112165 827
2026-08-30T06:27:00Z 96, 2398, [N/A], 71.42, 72 | 112157 827
2026-08-30T06:27:05Z 96, 2398, [N/A], 67.46, 77 | 112161 827
2026-08-30T06:27:10Z 96, 2398, [N/A], 70.11, 73 | 112146 827
2026-08-30T06:27:15Z 96, 2398, [N/A], 76.18, 78 | 112153 827
2026-08-30T06:27:20Z 96, 2398, [N/A], 73.71, 75 | 112147 827
2026-08-30T06:27:25Z 96, 2398, [N/A], 70.08, 74 | 112152 827
2026-08-30T06:27:30Z 96, 2398, [N/A], 68.35, 74 | 112179 827
2026-08-30T06:27:35Z 96, 2398, [N/A], 81.86, 73 | 112177 827
2026-08-30T06:27:40Z 96, 2398, [N/A], 63.03, 74 | 112167 827
2026-08-30T06:27:45Z 96, 2398, [N/A], 60.52, 74 | 112169 827
2026-08-30T06:27:50Z 96, 2398, [N/A], 62.65, 71 | 112181 827
2026-08-30T06:27:56Z 96, 2398, [N/A], 66.04, 74 | 112170 827
2026-08-30T06:28:01Z 96, 2398, [N/A], 57.60, 72 | 112155 827
2026-08-30T06:28:06Z 96, 2398, [N/A], 63.49, 75 | 112160 827
2026-08-30T06:28:11Z 96, 2398, [N/A], 64.26, 77 | 112176 827
2026-08-30T06:28:16Z 96, 2398, [N/A], 59.16, 71 | 112179 827
2026-08-30T06:28:21Z 96, 2398, [N/A], 66.86, 71 | 112184 827
2026-08-30T06:28:26Z 96, 2398, [N/A], 67.29, 71 | 112202 827
2026-08-30T06:28:31Z 96, 2398, [N/A], 66.82, 71 | 112192 827
2026-08-30T06:28:36Z 96, 2398, [N/A], 73.79, 78 | 112192 827
2026-08-30T06:28:41Z 96, 2398, [N/A], 67.56, 70 | 112185 827
2026-08-30T06:28:46Z 96, 2398, [N/A], 71.45, 72 | 112191 827
2026-08-30T06:28:51Z 96, 2398, [N/A], 66.38, 77 | 112179 827
2026-08-30T06:28:56Z 96, 2398, [N/A], 66.04, 77 | 112198 827
2026-08-30T06:29:01Z 96, 2398, [N/A], 71.34, 78 | 112171 827
2026-08-30T06:29:06Z 96, 2398, [N/A], 75.53, 78 | 112177 827
2026-08-30T06:29:12Z 96, 2398, [N/A], 75.31, 78 | 112193 827
2026-08-30T06:29:17Z 96, 2398, [N/A], 82.63, 78 | 112178 827
2026-08-30T06:29:22Z 96, 2405, [N/A], 71.03, 78 | 112160 827
2026-08-30T06:29:27Z 96, 2392, [N/A], 78.40, 77 | 112162 827
2026-08-30T06:29:32Z 96, 2398, [N/A], 31.81, 69 | 112159 827
2026-08-30T06:29:37Z 96, 2398, [N/A], 31.50, 67 | 112165 827
2026-08-30T06:29:42Z 96, 2398, [N/A], 56.19, 72 | 112152 827
2026-08-30T06:29:47Z 96, 2398, [N/A], 56.06, 71 | 112151 827
2026-08-30T06:29:52Z 96, 2392, [N/A], 59.34, 76 | 112141 827
2026-08-30T06:29:57Z 96, 2398, [N/A], 59.99, 73 | 112151 827
2026-08-30T06:30:02Z 96, 2398, [N/A], 64.79, 72 | 112168 827
2026-08-30T06:30:07Z 96, 2398, [N/A], 64.25, 71 | 112168 827
2026-08-30T06:30:12Z 96, 2398, [N/A], 64.03, 77 | 112169 827
2026-08-30T06:30:17Z 96, 2398, [N/A], 63.89, 72 | 112178 827
2026-08-30T06:30:23Z 96, 2398, [N/A], 67.58, 72 | 112171 827
2026-08-30T06:30:28Z 96, 2398, [N/A], 68.04, 71 | 112178 827
2026-08-30T06:30:33Z 96, 2398, [N/A], 67.62, 74 | 112175 827
2026-08-30T06:30:38Z 96, 2398, [N/A], 47.38, 69 | 112186 827
2026-08-30T06:30:43Z 96, 2398, [N/A], 69.81, 71 | 112202 827
2026-08-30T06:30:48Z 96, 2398, [N/A], 71.41, 78 | 112204 827
2026-08-30T06:30:53Z 96, 2398, [N/A], 70.47, 73 | 112222 827
2026-08-30T06:30:58Z 96, 2398, [N/A], 68.88, 77 | 112193 827
2026-08-30T06:31:03Z 96, 2398, [N/A], 68.73, 72 | 112198 827
2026-08-30T06:31:08Z 96, 2398, [N/A], 68.11, 74 | 112197 827
2026-08-30T06:31:13Z 96, 2398, [N/A], 67.64, 72 | 112198 827
2026-08-30T06:31:18Z 96, 2398, [N/A], 64.59, 73 | 112193 827
2026-08-30T06:31:23Z 96, 2398, [N/A], 63.38, 77 | 112183 827
2026-08-30T06:31:28Z 96, 2398, [N/A], 61.14, 71 | 112209 827
2026-08-30T06:31:34Z 96, 2398, [N/A], 64.90, 76 | 112186 827
2026-08-30T06:31:39Z 96, 2398, [N/A], 63.30, 76 | 112176 827
2026-08-30T06:31:44Z 96, 2398, [N/A], 61.20, 77 | 112176 827
2026-08-30T06:31:49Z 96, 2385, [N/A], 66.80, 73 | 112188 827
2026-08-30T06:31:54Z 96, 2398, [N/A], 67.69, 72 | 112186 827
2026-08-30T06:31:59Z 96, 2398, [N/A], 65.72, 72 | 112203 827
2026-08-30T06:32:04Z 96, 2392, [N/A], 49.02, 71 | 112195 827
2026-08-30T06:32:09Z 96, 2398, [N/A], 66.64, 74 | 112190 827
2026-08-30T06:32:14Z 96, 2398, [N/A], 66.61, 73 | 112202 827
2026-08-30T06:32:19Z 96, 2398, [N/A], 63.86, 73 | 112194 827
2026-08-30T06:32:24Z 96, 2398, [N/A], 67.30, 72 | 112189 827
2026-08-30T06:32:29Z 96, 2405, [N/A], 68.91, 76 | 112208 827
2026-08-30T06:32:34Z 96, 2398, [N/A], 70.26, 75 | 112187 827
2026-08-30T06:32:40Z 96, 2398, [N/A], 65.96, 72 | 112202 827
2026-08-30T06:32:45Z 96, 2398, [N/A], 67.42, 72 | 112197 827
2026-08-30T06:32:50Z 96, 2398, [N/A], 67.28, 73 | 112193 827
2026-08-30T06:32:55Z 96, 2398, [N/A], 69.21, 78 | 112206 827
2026-08-30T06:33:00Z 96, 2398, [N/A], 56.84, 71 | 112207 827
2026-08-30T06:33:05Z 96, 2405, [N/A], 69.59, 76 | 112196 827
2026-08-30T06:33:10Z 96, 2398, [N/A], 71.35, 72 | 112185 827
2026-08-30T06:33:15Z 96, 2392, [N/A], 81.32, 77 | 112181 827
2026-08-30T06:33:20Z 96, 2398, [N/A], 69.58, 70 | 112180 827
