model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d16384 (c2),150.01628539432258,0.181508465141803,75.95896876611077,0.8167429071695615,,,,,27014.202256919816,289.9822174694753,26965.042756482337,289.9822174694753,27014.202256919816,289.9822174694753
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d16384 (c2),30.60352981836378,0.682793141082977,17.251004065030394,2.0054880954851466,45.666666666666664,1.247219128924647,24.0,2.7688746209726918,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d16384 (c5),1323.38623529533,0.7395041635546787,341.7988562100325,111.40243641877093,,,,,51968.48276111608,11947.668374720917,51942.01485837501,11947.668374720917,51968.48276111608,11947.668374720917
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d16384 (c5),15.23112369885851,0.1313947477533862,9.75942118881776,4.920198058043291,98.0,6.164414002968976,23.266666666666666,2.8394052585395806,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d16384 (c5),144.70823908423057,0.11197054544794804,35.08678869566184,7.785934500786796,,,,,60910.189291586474,11421.337360520234,60883.721388845406,11421.337360520232,60910.189291586474,11421.337360520234
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d16384 (c5),16.83479648630164,0.0714888524229394,10.065080210496934,4.829456350675118,90.0,2.8284271247461903,22.0,1.9321835661585918,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d16384 (c10),1300.872554820052,0.9455299302225103,229.12945535826483,128.33211438342263,,,,,88426.14679297744,32632.381512255797,88389.14465387349,32632.381512255797,88426.14679297744,32632.381512255797
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d16384 (c10),11.274969998503975,0.31474105944697506,4.532709113713635,3.5923504677654625,139.0,13.490737563232042,17.9,2.7730849247724096,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d16384 (c10),142.80723494706103,0.08496955895662694,23.352302740604873,11.029071395028286,,,,,103314.8960694205,34997.9856868338,103277.89393031657,34997.9856868338,103314.8960694205,34997.9856868338
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d16384 (c10),11.218305203356863,0.03712867069821082,4.835532268249426,3.9715869860559563,130.66666666666666,11.61416759345623,17.866666666666667,1.910206504252587,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d32768 (c1),1243.4654533227945,0.576179700613422,1243.4654533227945,0.576179700613422,,,,,26417.146194105346,12.232366087270133,26395.592221990228,12.232366087270133,26417.146194105346,12.232366087270133
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d32768 (c1),16.490990785146504,2.079316345738203,16.490990785146504,2.079316345738203,25.666666666666668,4.988876515698588,25.666666666666668,4.988876515698588,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d32768 (c1),73.51148246500331,0.04222778153762137,73.51148246500331,0.04222778153762137,,,,,27881.156402795266,15.998115428946088,27859.602430680145,15.998115428946091,27881.156402795266,15.998115428946088
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d32768 (c1),19.717045734493762,0.3299244476826174,19.717045734493762,0.3299244476826174,27.666666666666668,2.6246692913372702,27.666666666666668,2.6246692913372702,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d32768 (c2),1224.7631666168925,0.3673051712888927,662.6375579624383,49.821038295914825,,,,,49852.39689595377,3744.7643128897885,49813.91035423925,3744.7643128897885,49852.39689595377,3744.7643128897885
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d32768 (c2),16.023352552238972,0.5015043066213386,12.377813313691162,4.391440559281719,43.666666666666664,1.8856180831641267,24.833333333333332,2.733536577809454,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d32768 (c2),72.19425494614829,0.045205461748660226,37.34297804379373,1.2211731740046,,,,,54940.17284704993,1795.378314761533,54901.68630533541,1795.378314761533,54940.17284704993,1795.378314761533
