model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
LiquidAI/LFM2.5-350M,tg32 @ d4096 (c4),339.5717367886839,11.834142139404303,194.70780239422686,69.89842828401909,369.40725986698504,13.030087899714276,219.5817950395143,97.70757354236734,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d16384 (c5),77102.16301762748,1048.007455813688,24385.445545770694,11561.206580486803,,,,,801.9104110077024,259.57565304754246,789.5469528002045,259.57565304754246,801.9104110077024,259.57565304754246
LiquidAI/LFM2.5-350M,ctx_tg @ d16384 (c5),145.31285015700414,4.770521029635807,127.22290880255473,84.79122996520691,167.48127122925555,3.312180317681416,132.45840932629105,138.26932084856162,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d16384 (c5),14799.202633296003,87.95884134303483,5453.8257847419145,2924.3611150351885,,,,,944.8514638468623,358.16943483596935,932.4880056393645,358.16943483596935,944.8514638468623,358.16943483596935
LiquidAI/LFM2.5-350M,tg32 @ d16384 (c5),124.83758890504573,12.212718605977452,91.87773012691115,73.83497772556838,148.33333333333334,13.67073110293992,112.69547189551093,109.17840928373164,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d16384 (c2),69036.80784266496,1273.6104766833698,41054.00261021869,5968.864848127312,,,,,419.13322227386135,57.53128016975305,407.4445414201667,57.53128016975305,419.13322227386135,57.53128016975305
LiquidAI/LFM2.5-350M,ctx_tg @ d16384 (c2),262.0030504276976,53.138172774977065,234.8464869792294,59.94932305531038,325.3955270577023,61.265557596383196,374.57943606387363,222.6718061405969,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d16384 (c2),13446.563744861813,164.9721477196882,8390.958473359911,1679.2856519609159,,,,,518.811951080958,95.30101119667961,507.12327022726333,95.30101119667961,518.811951080958,95.30101119667961
LiquidAI/LFM2.5-350M,tg32 @ d16384 (c2),208.7512257187606,43.540303529540466,203.65665608657562,73.53885767814859,263.44882528873853,53.60886974273557,291.80476228181584,155.86928065712488,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d16384 (c10),79921.69713667549,359.5720242428655,16588.451112929313,10788.18512219093,,,,,1308.3328888906788,541.5322138572863,1294.5758335758003,541.5322138572863,1308.3328888906788,541.5322138572863
LiquidAI/LFM2.5-350M,ctx_tg @ d16384 (c10),161.4017545899009,6.852529620391453,65.4200240672925,59.769196854900756,288.6666666666667,10.656244908763853,74.76006766153303,72.94172891308371,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d16384 (c10),15273.222324679737,80.23713760757634,3519.3133728829957,2488.1447790790194,,,,,1622.0462014432997,729.1228606856038,1608.2891461284214,729.1228606856038,1622.0462014432997,729.1228606856038
LiquidAI/LFM2.5-350M,tg32 @ d16384 (c10),122.7628843718561,7.224270826672759,51.23636024857695,49.52966282414181,266.3333333333333,8.013876853447538,56.283585594275294,57.2156467012143,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d16384 (c1),62418.31698545414,4720.20844305004,62418.31698545414,4720.20844305004,,,,,278.24061131104827,20.268438890340413,264.03376382465166,20.268438890340427,278.24061131104827,20.268438890340413
LiquidAI/LFM2.5-350M,ctx_tg @ d16384 (c1),303.1935781571685,5.079977390253311,303.1935781571685,5.079977390253311,577.5239497138895,250.132110180113,577.5239497138895,250.132110180113,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d16384 (c1),11833.875963739856,702.5434265527524,11833.875963739856,702.5434265527524,,,,,361.6066803224385,21.47626357393397,347.39983283604187,21.47626357393397,361.6066803224385,21.47626357393397
LiquidAI/LFM2.5-350M,tg32 @ d16384 (c1),313.6739303816994,5.278646878161052,313.6739303816994,5.278646878161052,611.9220786437282,227.7562289514006,611.9220786437282,227.7562289514006,,,,,,
LiquidAI/LFM2.5-350M,ctx_pp @ d16384 (c4),75407.92903639963,1464.4874999809126,28679.587940832687,12646.40005261178,,,,,676.840121547381,218.13773648471675,665.050940743337,218.13773648471675,676.840121547381,218.13773648471675
LiquidAI/LFM2.5-350M,ctx_tg @ d16384 (c4),163.63673572898816,22.32823808431335,159.80282684925947,91.75930242296404,200.57859251231397,21.735416169754227,221.43197232377432,150.95257139222585,,,,,,
LiquidAI/LFM2.5-350M,pp4096 @ d16384 (c4),14651.449633421993,54.0496666432825,6114.026902415381,2773.208762513956,,,,,805.2726356933514,282.76852559618436,793.4834548893074,282.76852559618436,805.2726356933514,282.76852559618436
LiquidAI/LFM2.5-350M,tg32 @ d16384 (c4),140.57615163594963,3.015044104873328,120.42598387155822,74.7598702673694,155.20124973050133,3.222794609379261,144.9815087348538,107.7471904993446,,,,,,
LiquidAI/LFM2.5-350M,pp4096 (c5),83438.15957394917,6038.340538598616,28877.517294190016,16327.517208896688,,,,,189.55975833038488,66.91412762790853,177.75107795993486,66.91412762790853,189.55975833038488,66.91412762790853
LiquidAI/LFM2.5-350M,tg32 (c5),570.0685104019044,47.46258655003159,246.14478435669406,79.57188941492824,633.7785175260165,23.30754562132536,281.20670290471094,104.53692989028188,,,,,,
LiquidAI/LFM2.5-350M,pp4096 (c2),68546.24012808783,7397.106737481688,49731.24827584319,13606.90861446981,,,,,100.11892369948328,24.182387755554394,88.81225755127768,24.182387755554394,100.11892369948328,24.182387755554394
LiquidAI/LFM2.5-350M,tg32 (c2),504.3901829354199,19.474069557663356,319.4713828489325,55.71642825664642,550.6374512266137,12.232206895732416,353.43349019751486,81.44129758542805,,,,,,
LiquidAI/LFM2.5-350M,pp4096 (c10),90249.04938935471,1984.0834797573543,18318.420495658545,13676.454030619454,,,,,316.31215411859256,122.34836849847429,304.16755656090874,122.34836849847426,316.31215411859256,122.34836849847429
LiquidAI/LFM2.5-350M,tg32 (c10),648.7929532098516,13.326493554524028,172.74088862898762,77.0425945205666,702.215873088587,4.4610076205061855,194.6261373358181,103.47252261739854,,,,,,
LiquidAI/LFM2.5-350M,pp4096 (c1),60690.51806156923,11818.557795288383,60690.51806156923,11818.557795288383,,,,,82.92915299534798,15.93564067361673,70.59300038963556,15.93564067361673,82.92915299534798,15.93564067361673
LiquidAI/LFM2.5-350M,tg32 (c1),358.94031995694723,13.906677857789571,358.94031995694723,13.906677857789571,413.7795699974626,35.86614757425656,413.7795699974626,35.86614757425656,,,,,,
LiquidAI/LFM2.5-350M,pp4096 (c4),83437.34835480253,5033.376437915148,36319.94691996816,17670.91994422056,,,,,148.7761875226473,52.28639046257467,137.10145136186233,52.28639046257467,148.7761875226473,52.28639046257467
LiquidAI/LFM2.5-350M,tg32 (c4),586.8972840758059,9.993022285186612,264.646961693956,81.33360863276997,642.7052628802468,17.273466763994815,296.3865803141954,108.76262942785826,,,,,,
